User_ID,User_ID2,Age_Ordinal,Gender_Ordinal,Occupation,City_Category_Ordinal,Marital_Status,Purchase
1000672,1000672,3,13,7,3,1,318478
1000673,1000673,2,13,20,1,0,1527383
1000674,1000674,2,13,17,3,0,695104
1000675,1000675,2,13,20,3,1,154311
1000676,1000676,1,13,16,2,1,1657010
1000677,1000677,5,13,2,2,1,976018
1000678,1000678,2,13,0,1,1,4998133
1000679,1000679,3,13,16,3,1,519796
1000680,1000680,2,13,12,3,0,187350
1000681,1000681,3,13,7,3,1,220000
1000682,1000682,2,13,4,3,0,558836
1000683,1000683,2,13,4,1,1,284790
1000685,1000685,2,13,4,1,1,621455
1000686,1000686,1,13,4,1,1,146182
1000687,1000687,2,6,7,3,0,1663970
1000688,1000688,6,13,13,3,1,189431
1000689,1000689,5,6,0,1,1,609105
1000690,1000690,2,13,12,3,0,1088071
1000691,1000691,3,13,11,2,1,603718
1000692,1000692,2,6,0,1,1,3630189
1000693,1000693,3,13,12,1,1,416518
1000694,1000694,1,13,4,1,0,137199
1000695,1000695,1,6,1,1,0,1097834
1000697,1000697,5,6,6,1,1,652657
1000698,1000698,1,13,4,1,0,1319767
1000700,1000700,5,13,17,3,1,226527
1000701,1000701,1,6,4,2,0,350283
1000702,1000702,3,13,7,2,1,1994097
1000703,1000703,6,6,1,3,1,102328
1000704,1000704,3,6,8,3,0,320894
1000705,1000705,2,13,4,3,1,684297
1000706,1000706,3,13,20,2,0,575543
1000707,1000707,3,13,7,3,0,401749
1000708,1000708,2,13,0,3,0,58625
1000709,1000709,1,13,0,3,0,272784
1000710,1000710,2,13,20,1,0,4647555
1000711,1000711,2,13,18,1,0,847538
1000712,1000712,2,13,0,2,0,1789875
1000713,1000713,3,13,7,2,0,1379308
1000714,1000714,1,13,4,2,0,2766413
1000715,1000715,1,13,0,2,0,550777
1000717,1000717,2,13,11,3,0,191972
1000718,1000718,1,13,2,3,0,931448
1000719,1000719,0,13,0,3,0,137902
1000720,1000720,1,13,0,2,0,1099069
1000721,1000721,3,6,9,2,0,3513729
1000722,1000722,2,13,12,2,0,319721
1000723,1000723,2,13,12,3,1,117807
1000724,1000724,5,13,13,2,1,783550
1000725,1000725,6,13,11,1,0,377891
1000726,1000726,2,6,9,3,1,317086
1000727,1000727,3,13,11,2,1,1211978
1000728,1000728,2,13,6,3,0,727954
1000729,1000729,3,13,12,3,0,1164036
1000730,1000730,2,13,0,3,1,357978
1000731,1000731,4,13,3,1,1,2708798
1000732,1000732,2,13,7,2,0,851948
1000733,1000733,3,13,16,3,1,613928
1000734,1000734,2,13,7,3,1,202452
1000735,1000735,2,13,14,1,0,1989971
1000736,1000736,1,13,12,3,1,770661
1000737,1000737,0,13,19,1,0,1268781
1000738,1000738,1,13,17,3,0,228810
1000739,1000739,3,13,12,3,0,952905
1000740,1000740,2,13,14,3,0,249478
1000741,1000741,2,13,5,3,1,270881
1000742,1000742,1,13,0,3,0,291407
1000743,1000743,0,6,2,1,0,566838
1000744,1000744,2,13,17,2,0,1590080
1000745,1000745,0,13,10,3,0,99920
1000746,1000746,1,6,19,2,0,1964817
1000747,1000747,1,13,4,3,1,246522
1000748,1000748,2,13,0,3,0,449478
1000749,1000749,3,13,18,2,0,1991515
1000750,1000750,3,6,9,2,1,301150
1000751,1000751,2,6,17,3,0,167733
1000752,1000752,2,6,3,1,0,3917492
1000753,1000753,0,13,10,3,0,1220645
1000754,1000754,3,13,7,3,0,1089328
1000755,1000755,3,6,0,2,1,709951
1000756,1000756,3,13,0,3,0,257775
1000757,1000757,2,13,12,1,0,2295741
1000758,1000758,3,13,7,3,1,191372
1000759,1000759,6,6,3,3,0,405079
1000760,1000760,6,13,15,1,1,300758
1000761,1000761,1,13,7,3,0,154001
1000762,1000762,0,13,10,3,0,280667
1000763,1000763,1,13,10,3,0,168970
1000764,1000764,1,13,20,3,0,901215
1000765,1000765,2,13,17,2,0,2157012
1000766,1000766,2,6,7,3,1,203258
1000767,1000767,2,13,12,3,0,995674
1000768,1000768,2,13,12,3,1,348216
1000769,1000769,4,13,17,3,1,393535
1000770,1000770,1,13,4,2,1,3391044
1000771,1000771,5,6,1,3,0,116906
1000772,1000772,1,13,12,3,0,560484
1000773,1000773,2,13,6,2,0,259351
1000774,1000774,1,13,4,1,0,1215237
1000775,1000775,0,13,17,3,0,108504
1000776,1000776,2,6,3,2,0,442338
1000777,1000777,1,13,19,2,0,1963785
1000778,1000778,1,13,17,3,0,1214811
1000779,1000779,2,13,0,2,1,215086
1000780,1000780,2,13,17,2,0,3035908
1000782,1000782,6,13,1,3,0,154246
1000783,1000783,2,13,4,1,0,880507
1000784,1000784,1,13,0,3,0,136635
1000785,1000785,1,13,19,3,0,789149
1000786,1000786,2,13,0,3,0,489448
1000787,1000787,1,13,4,3,0,560053
1000788,1000788,2,13,0,3,0,1129232
1000789,1000789,1,13,1,2,1,528098
1000790,1000790,2,13,17,3,0,143636
1000791,1000791,3,13,7,2,0,1932290
1000792,1000792,2,13,17,2,0,529174
1000793,1000793,3,6,14,3,0,768741
1000794,1000794,5,13,20,3,1,194747
1000795,1000795,3,6,14,2,0,559717
1000796,1000796,5,13,6,2,1,1875821
1000797,1000797,5,6,7,3,0,387593
1000798,1000798,2,6,20,3,1,1530451
1000799,1000799,2,6,5,3,1,226774
1000801,1000801,2,6,20,3,0,1374553
1000802,1000802,2,13,16,2,0,3136298
1000803,1000803,1,13,4,3,0,428406
1000804,1000804,2,13,20,3,0,201161
1000805,1000805,3,13,12,2,0,407088
1000806,1000806,3,13,0,3,1,442504
1000807,1000807,1,13,4,3,0,152576
1000808,1000808,2,13,7,2,1,1282348
1000809,1000809,2,13,17,3,0,505430
1000810,1000810,2,13,12,3,0,833537
1000811,1000811,5,13,0,1,1,392815
1000812,1000812,2,13,6,3,0,458736
1000813,1000813,1,13,4,3,1,210764
1000814,1000814,1,6,4,2,0,270810
1000816,1000816,4,13,0,3,0,1096272
1000817,1000817,1,13,4,2,0,2439290
1000818,1000818,1,13,4,3,0,957886
1000819,1000819,3,13,7,1,0,403519
1000820,1000820,3,13,7,1,0,730066
1000821,1000821,1,13,2,3,0,82484
1000822,1000822,2,6,1,2,1,1298873
1000823,1000823,2,13,0,3,0,573436
1000824,1000824,3,13,12,1,1,1537297
1000825,1000825,6,13,1,3,1,151520
1000826,1000826,3,6,1,3,1,178480
1000827,1000827,4,13,2,3,1,133845
1000828,1000828,1,13,4,3,0,523285
1000829,1000829,0,13,19,1,0,982611
1000830,1000830,3,13,7,1,0,912814
1000831,1000831,4,6,0,3,1,273297
1000832,1000832,1,13,2,3,0,675540
1000833,1000833,3,13,7,3,1,126865
1000834,1000834,3,6,12,3,0,312523
1000835,1000835,6,13,0,3,0,113584
1000836,1000836,2,13,11,1,0,209372
1000837,1000837,6,13,7,3,1,420822
1000838,1000838,5,13,17,3,0,1062593
1000839,1000839,2,13,0,1,0,4681205
1000840,1000840,2,6,3,3,1,1263144
1000841,1000841,5,6,14,3,0,125438
1000842,1000842,1,6,0,2,0,162002
1000843,1000843,2,13,7,2,1,541222
1000844,1000844,2,13,0,2,1,478752
1000845,1000845,1,6,0,1,0,282390
1000846,1000846,2,13,5,3,1,1438458
1000847,1000847,2,6,7,2,1,194540
1000848,1000848,2,13,15,2,0,347165
1000849,1000849,2,13,3,2,1,429999
1000850,1000850,3,13,0,1,1,2589159
1000851,1000851,1,13,4,2,0,512182
1000852,1000852,2,13,5,3,0,139975
1000853,1000853,2,13,17,2,0,775391
1000854,1000854,2,6,16,2,0,2171385
1000855,1000855,1,6,2,1,1,2523778
1000856,1000856,4,6,6,2,0,291934
1000857,1000857,3,13,17,3,1,396537
1000858,1000858,3,13,14,2,0,1054410
1000859,1000859,2,13,12,2,1,717830
1000860,1000860,1,13,0,3,0,139334
1000861,1000861,2,13,7,3,0,456026
1000862,1000862,3,13,7,1,1,536555
1000863,1000863,2,13,7,3,0,573792
1000864,1000864,2,6,0,2,0,619706
1000865,1000865,3,13,1,3,1,325815
1000866,1000866,0,13,10,3,0,158901
1000867,1000867,4,13,12,3,1,234652
1000868,1000868,5,13,17,3,0,267776
1000869,1000869,1,13,20,1,1,4255176
1000870,1000870,2,6,1,2,1,130403
1000871,1000871,0,13,10,2,0,274355
1000872,1000872,5,13,1,2,1,603122
1000873,1000873,6,13,6,3,1,941438
1000874,1000874,4,13,15,3,1,96829
1000875,1000875,0,13,10,3,0,432366
1000876,1000876,2,13,4,2,0,818160
1000877,1000877,2,13,0,2,1,3368150
1000878,1000878,1,13,2,3,0,274379
1000879,1000879,4,13,16,3,0,230694
1000880,1000880,3,13,17,1,0,690889
1000881,1000881,1,13,14,1,0,4054485
1000882,1000882,1,13,2,3,0,632518
1000883,1000883,3,6,14,3,0,175724
1000884,1000884,0,13,10,3,0,615705
1000885,1000885,3,13,0,1,0,367837
1000886,1000886,6,6,0,3,1,190384
1000887,1000887,6,6,16,2,1,468896
1000888,1000888,0,6,10,3,0,492236
1000889,1000889,4,13,20,1,0,5499872
1000890,1000890,1,13,4,3,0,1312940
1000891,1000891,2,13,1,3,0,1246592
1000892,1000892,3,13,0,3,0,178414
1000894,1000894,1,13,4,3,0,520020
1000895,1000895,5,13,1,3,1,281695
1000896,1000896,1,13,15,3,1,366027
1000897,1000897,2,13,6,2,0,974990
1000898,1000898,2,13,7,2,0,146304
1000899,1000899,2,6,1,2,1,1467700
1000900,1000900,6,6,13,3,1,102937
1000901,1000901,6,6,0,3,1,111505
1000902,1000902,6,13,0,3,1,120497
1000903,1000903,6,13,13,3,1,424531
1000904,1000904,3,13,20,2,0,1226842
1000905,1000905,4,6,12,3,0,828359
1000906,1000906,0,13,10,3,0,92214
1000907,1000907,4,6,6,3,1,175660
1000908,1000908,5,6,1,1,0,184252
1000909,1000909,4,13,7,3,0,469009
1000910,1000910,5,6,0,2,1,864312
1000911,1000911,5,13,0,2,1,3102034
1000912,1000912,3,6,2,2,0,282647
1000913,1000913,2,13,0,3,0,288043
1000914,1000914,3,6,9,3,0,303251
1000915,1000915,2,13,7,3,0,441432
1000916,1000916,2,6,1,2,1,349993
1000917,1000917,5,13,6,3,1,273438
1000918,1000918,4,6,1,3,0,562221
1000919,1000919,3,6,1,3,0,1604795
1000920,1000920,1,13,4,3,0,542161
1000921,1000921,2,13,17,2,0,855629
1000922,1000922,6,13,16,2,1,2096679
1000923,1000923,2,13,7,3,1,199197
1000924,1000924,5,13,17,3,1,1139632
1000925,1000925,3,6,3,1,0,264810
1000926,1000926,0,13,10,3,0,703571
1000927,1000927,2,6,20,3,1,751040
1000928,1000928,6,6,16,3,1,1223808
1000929,1000929,2,13,15,1,0,1951310
1000930,1000930,2,13,5,3,1,549999
1000931,1000931,6,6,1,3,0,788775
1000932,1000932,3,6,6,3,0,121848
1000933,1000933,4,13,1,3,1,309642
1000934,1000934,3,6,7,1,0,1952022
1000936,1000936,1,13,4,3,0,449050
1000937,1000937,2,13,15,1,1,2182748
1000939,1000939,2,6,20,3,0,900006
1000940,1000940,0,13,10,3,0,607331
1000941,1000941,1,13,20,3,0,110552
1000942,1000942,5,6,6,3,1,146316
1000943,1000943,4,6,12,3,1,409682
1000944,1000944,3,13,0,1,1,289863
1000945,1000945,4,13,7,3,0,916637
1000946,1000946,3,13,7,3,1,204398
1000947,1000947,1,13,0,3,0,62826
1000949,1000949,5,13,17,2,1,2737633
1000950,1000950,3,13,7,3,1,329631
1000951,1000951,4,13,2,2,1,158099
1000952,1000952,6,13,16,3,1,848839
1000953,1000953,5,13,20,2,1,1532454
1000954,1000954,2,6,0,2,1,633417
1000955,1000955,5,6,7,2,1,1800422
1000956,1000956,3,13,1,1,1,560005
1000957,1000957,3,13,1,3,1,1782588
1000958,1000958,3,13,2,3,0,785753
1000959,1000959,5,13,11,3,0,556160
1000960,1000960,0,13,10,3,0,671146
1000961,1000961,1,13,10,1,0,231858
1000962,1000962,2,6,1,3,1,303766
1000963,1000963,2,13,0,1,1,2166829
1000964,1000964,2,13,7,2,1,277524
1000965,1000965,6,13,7,2,1,300739
1000966,1000966,6,13,2,3,0,702763
1000967,1000967,1,6,0,2,0,375706
1000968,1000968,5,13,12,1,1,347033
1000969,1000969,2,6,11,3,1,179103
1000970,1000970,2,13,0,2,1,2740505
1000971,1000971,2,13,12,2,1,1272979
1000972,1000972,4,13,1,1,0,185059
1000973,1000973,2,6,1,3,1,880686
1000974,1000974,3,13,19,3,0,409260
1000975,1000975,3,13,0,2,1,2039720
1000976,1000976,3,13,14,3,1,308773
1000977,1000977,2,13,2,3,0,1461912
1000978,1000978,1,13,0,3,0,187750
1000979,1000979,0,13,10,1,0,545760
1000980,1000980,2,13,6,3,1,648108
1000981,1000981,2,13,20,2,1,961178
1000982,1000982,2,6,9,3,0,263937
1000983,1000983,2,6,16,3,1,526888
1000984,1000984,5,13,16,1,1,3393955
1000985,1000985,2,13,4,3,0,1207140
1000986,1000986,6,6,0,3,1,64636
1000987,1000987,3,6,17,3,0,860607
1000988,1000988,5,13,11,2,0,346054
1000989,1000989,5,13,0,3,1,206362
1000990,1000990,1,13,6,3,0,492476
1000991,1000991,2,6,9,1,1,253223
1000992,1000992,3,6,3,2,0,146216
1000993,1000993,2,13,0,3,0,303318
1000995,1000995,1,6,4,3,0,237680
1000996,1000996,2,13,17,1,1,2012621
1000997,1000997,0,13,19,3,0,165351
1000998,1000998,4,13,20,1,1,829402
1000999,1000999,2,13,15,2,0,2312495
1001000,1001000,2,6,6,2,0,719291
1001002,1001002,5,13,11,2,0,333246
1001003,1001003,2,13,2,3,0,213990
1001004,1001004,2,13,3,2,0,2406102
1001005,1001005,3,13,11,3,0,672401
1001006,1001006,1,13,4,3,0,222013
1001008,1001008,3,13,3,3,0,264365
1001009,1001009,5,13,7,3,1,260814
1001010,1001010,2,13,0,1,0,3770941
1001011,1001011,2,13,8,3,1,259539
1001012,1001012,3,6,1,3,0,260041
1001013,1001013,6,13,13,3,0,221755
1001015,1001015,3,13,3,1,1,6511314
1001016,1001016,6,13,16,3,0,724997
1001017,1001017,3,13,0,2,0,2306041
1001018,1001018,1,13,4,1,0,863450
1001019,1001019,3,13,1,1,1,3786677
1001021,1001021,3,13,0,3,0,993817
1001022,1001022,2,13,3,3,0,585434
1001023,1001023,6,13,13,3,1,164556
1001024,1001024,3,6,1,3,0,187525
1001025,1001025,2,13,16,3,1,196993
1001026,1001026,4,6,0,3,1,340061
1001027,1001027,1,13,4,2,0,261249
1001028,1001028,4,6,7,3,1,307279
1001029,1001029,2,13,0,2,0,1096528
1001030,1001030,2,13,7,3,1,1187018
1001031,1001031,3,13,16,3,1,1486649
1001032,1001032,5,13,16,3,1,542563
1001033,1001033,2,13,5,2,0,970506
1001035,1001035,1,13,2,3,1,616438
1001036,1001036,3,13,7,3,0,341392
1001037,1001037,4,13,7,3,1,140292
1001038,1001038,6,6,15,3,1,673318
1001039,1001039,3,6,1,3,0,89488
1001040,1001040,2,13,11,3,1,1447480
1001041,1001041,4,13,2,2,0,593181
1001042,1001042,3,13,5,3,1,206519
1001043,1001043,5,6,11,3,0,263619
1001044,1001044,2,13,20,1,0,731594
1001045,1001045,0,6,10,3,0,85482
1001046,1001046,6,13,18,3,1,189234
1001047,1001047,1,13,0,2,0,548784
1001048,1001048,3,13,6,3,0,210284
1001049,1001049,4,13,14,3,1,127723
1001050,1001050,2,13,1,2,0,2128292
1001051,1001051,2,6,0,1,1,4003498
1001052,1001052,3,6,2,3,0,452110
1001053,1001053,3,13,0,3,1,2179724
1001054,1001054,0,13,10,3,0,690207
1001055,1001055,3,13,0,1,1,378094
1001056,1001056,0,13,0,3,0,329556
1001057,1001057,4,13,17,2,1,943918
1001058,1001058,2,13,1,2,0,2114670
1001059,1001059,2,6,0,2,0,1993125
1001060,1001060,1,13,10,3,0,557358
1001061,1001061,4,13,0,3,1,244118
1001062,1001062,5,13,19,3,0,1174704
1001063,1001063,3,13,7,2,0,697671
1001064,1001064,2,13,7,3,0,619392
1001065,1001065,2,6,0,2,0,424186
1001066,1001066,4,13,12,3,1,609772
1001067,1001067,3,13,12,2,1,587122
1001068,1001068,1,6,4,2,0,2839401
1001069,1001069,2,13,20,1,0,2503980
1001070,1001070,4,6,2,2,1,135687
1001071,1001071,5,13,16,3,0,995665
1001072,1001072,3,6,7,3,0,564641
1001073,1001073,2,6,6,3,0,613353
1001074,1001074,4,13,17,1,1,812544
1001075,1001075,2,6,6,1,1,315665
1001076,1001076,2,6,3,3,1,214123
1001077,1001077,2,13,3,1,0,1766607
1001078,1001078,4,6,9,3,1,518491
1001079,1001079,2,13,7,1,0,788064
1001080,1001080,6,13,7,3,1,270548
1001081,1001081,1,13,4,3,1,275184
1001083,1001083,6,13,0,2,1,98430
1001084,1001084,0,13,19,3,0,955458
1001085,1001085,2,13,7,3,1,187922
1001086,1001086,1,13,4,1,0,1891268
1001087,1001087,2,13,16,2,0,2229949
1001088,1001088,0,6,10,1,0,5628655
1001089,1001089,3,13,6,3,1,503267
1001090,1001090,2,13,7,3,1,434848
1001091,1001091,1,13,5,3,0,157346
1001092,1001092,1,6,4,3,0,286256
1001093,1001093,5,13,14,3,1,503654
1001094,1001094,1,6,0,3,0,894377
1001095,1001095,6,6,6,3,0,129914
1001096,1001096,0,13,10,3,0,863890
1001097,1001097,1,13,17,1,0,868582
1001098,1001098,3,13,7,3,1,191883
1001099,1001099,2,13,17,3,0,1004085
1001100,1001100,2,13,0,2,1,1352196
1001101,1001101,3,13,1,1,0,2685259
1001102,1001102,1,13,1,1,0,64520
1001103,1001103,4,6,7,3,0,330845
1001104,1001104,3,13,11,1,0,320630
1001106,1001106,1,13,4,3,0,459086
1001107,1001107,5,6,1,3,1,314641
1001108,1001108,6,13,1,2,0,244289
1001109,1001109,1,13,10,3,0,892989
1001110,1001110,6,6,6,2,1,276009
1001111,1001111,5,6,16,3,1,161549
1001112,1001112,1,13,6,1,0,3237946
1001113,1001113,1,13,4,2,0,1977904
1001114,1001114,1,6,9,1,0,595105
1001115,1001115,2,6,1,3,0,450241
1001116,1001116,2,13,15,2,0,639799
1001117,1001117,1,13,14,2,0,4315927
1001118,1001118,5,13,13,3,1,122962
1001119,1001119,3,13,1,2,1,2399110
1001120,1001120,1,13,4,1,1,3591478
1001121,1001121,6,13,7,3,1,1537625
1001122,1001122,6,13,14,3,1,649956
1001124,1001124,2,13,2,2,1,2110422
1001125,1001125,1,6,4,2,0,2877834
1001126,1001126,6,13,16,3,0,122956
1001127,1001127,2,13,0,3,0,756536
1001128,1001128,2,13,1,1,0,2290727
1001129,1001129,3,13,17,3,0,700787
1001130,1001130,1,13,7,3,0,1578763
1001131,1001131,6,13,13,3,1,625170
1001132,1001132,1,13,12,1,1,1324366
1001133,1001133,1,13,2,3,0,1022810
1001134,1001134,1,13,20,3,0,1008845
1001135,1001135,5,13,13,3,1,1248725
1001136,1001136,3,6,7,3,0,279637
1001137,1001137,1,13,4,2,0,2709477
1001138,1001138,1,13,12,3,0,463795
1001139,1001139,2,13,1,3,0,1140991
1001140,1001140,4,6,2,2,1,1781365
1001141,1001141,2,6,3,2,1,1942035
1001142,1001142,1,13,1,2,0,1263960
1001143,1001143,5,13,7,3,1,284304
1001144,1001144,2,13,7,2,0,141744
1001145,1001145,5,13,3,1,1,267263
1001146,1001146,1,6,16,2,1,1608693
1001147,1001147,2,13,20,2,1,1559739
1001148,1001148,3,13,17,3,1,250020
1001149,1001149,2,13,12,1,1,479990
1001150,1001150,2,6,20,1,0,4728932
1001151,1001151,2,13,15,3,1,1929222
1001152,1001152,1,13,4,3,0,675117
1001153,1001153,1,13,10,3,0,283359
1001154,1001154,0,6,10,3,0,151803
1001155,1001155,2,13,12,3,0,1186426
1001156,1001156,5,6,2,1,0,335260
1001157,1001157,4,13,7,3,0,161466
1001158,1001158,3,6,1,3,1,323356
1001159,1001159,1,13,0,3,1,630441
1001160,1001160,1,13,14,3,0,475062
1001161,1001161,2,13,0,1,0,503196
1001162,1001162,3,6,0,2,0,895807
1001163,1001163,0,13,10,3,0,449255
1001164,1001164,2,6,19,1,1,1925578
1001165,1001165,2,13,12,2,1,819886
1001166,1001166,6,13,6,3,1,130727
1001167,1001167,5,6,1,2,1,306847
1001168,1001168,2,6,0,1,1,1062132
1001169,1001169,2,13,20,2,0,374677
1001170,1001170,6,13,3,1,1,1320132
1001171,1001171,4,13,12,1,1,226676
1001172,1001172,2,6,0,1,1,2101258
1001173,1001173,2,6,7,1,0,1569381
1001174,1001174,1,6,16,3,0,108563
1001175,1001175,2,6,2,1,0,315057
1001176,1001176,6,13,1,3,1,905104
1001177,1001177,2,6,17,3,1,398957
1001178,1001178,6,13,0,3,1,124043
1001179,1001179,5,13,1,2,1,1436625
1001180,1001180,5,6,20,3,1,230895
1001181,1001181,3,13,7,1,1,6387961
1001182,1001182,0,13,10,2,0,1804464
1001183,1001183,3,13,19,2,0,970956
1001184,1001184,2,6,4,3,1,1368452
1001185,1001185,3,6,1,3,0,360653
1001186,1001186,1,13,19,1,1,1202425
1001187,1001187,0,6,0,1,0,152084
1001188,1001188,4,13,7,3,0,226427
1001189,1001189,2,13,0,3,0,208527
1001190,1001190,4,13,0,3,0,178301
1001191,1001191,3,6,0,2,1,743768
1001192,1001192,5,13,16,1,1,139860
1001193,1001193,2,13,12,3,1,1129576
1001194,1001194,2,6,1,2,1,3041966
1001195,1001195,0,6,10,3,0,387824
1001196,1001196,1,6,14,3,0,545174
1001197,1001197,3,13,1,3,0,167477
1001198,1001198,0,13,10,3,0,659844
1001199,1001199,5,13,13,3,1,951485
1001200,1001200,0,13,0,3,0,260748
1001201,1001201,1,13,4,3,0,354776
1001202,1001202,3,13,12,2,0,2654016
1001203,1001203,2,6,1,1,0,4179027
1001204,1001204,2,13,7,2,0,679664
1001205,1001205,6,6,0,3,1,403786
1001206,1001206,5,6,7,3,1,767566
1001208,1001208,2,13,0,3,1,249937
1001209,1001209,3,13,7,3,1,1180229
1001210,1001210,2,13,17,3,1,320125
1001211,1001211,1,13,4,1,0,2347688
1001212,1001212,5,6,1,3,0,463157
1001213,1001213,5,13,0,1,0,179133
1001214,1001214,6,13,13,3,1,184586
1001215,1001215,3,13,17,3,0,859580
1001216,1001216,2,13,2,1,1,1181635
1001217,1001217,2,13,12,1,0,381912
1001218,1001218,6,13,15,2,1,1093139
1001219,1001219,2,13,7,3,1,1662783
1001220,1001220,0,13,10,1,0,920860
1001221,1001221,1,13,0,2,0,1273041
1001222,1001222,3,13,0,3,0,309290
1001223,1001223,2,13,2,3,0,726709
1001224,1001224,5,13,13,2,0,3286428
1001225,1001225,4,13,7,3,1,154407
1001226,1001226,1,13,20,3,0,120297
1001227,1001227,5,13,1,2,0,680959
1001228,1001228,2,13,1,3,1,1434122
1001229,1001229,2,6,4,3,1,143617
1001230,1001230,2,13,11,2,0,1700665
1001231,1001231,2,13,12,3,0,653641
1001232,1001232,1,6,4,3,0,562722
1001233,1001233,4,6,20,3,1,370097
1001234,1001234,1,13,4,2,0,175458
1001235,1001235,2,6,7,1,0,256097
1001236,1001236,2,6,1,3,0,195097
1001237,1001237,1,13,4,3,1,142872
1001238,1001238,3,6,20,1,0,241398
1001239,1001239,2,6,20,2,0,487870
1001240,1001240,1,6,14,2,1,134342
1001241,1001241,0,13,10,2,0,1173447
1001242,1001242,3,6,0,1,1,3048547
1001243,1001243,3,13,15,2,1,1818755
1001244,1001244,2,13,4,1,1,3056483
1001246,1001246,1,13,4,1,0,3477038
1001247,1001247,3,13,0,2,0,228690
1001248,1001248,3,6,20,2,0,607552
1001249,1001249,3,13,2,3,0,171624
1001250,1001250,5,13,0,3,1,145794
1001251,1001251,2,13,7,3,1,207237
1001252,1001252,6,13,13,3,0,717733
1001253,1001253,3,6,20,3,1,269686
1001254,1001254,1,6,1,2,0,545376
1001255,1001255,2,13,17,1,0,1251705
1001256,1001256,2,13,20,2,0,176868
1001257,1001257,1,6,14,3,1,276955
1001258,1001258,4,13,7,3,0,360940
1001259,1001259,3,13,7,3,1,384656
1001260,1001260,2,13,17,2,0,2678394
1001261,1001261,1,13,4,3,0,1118316
1001262,1001262,2,13,4,1,1,771592
1001263,1001263,0,13,10,2,0,1121150
1001264,1001264,2,13,1,1,0,3888792
1001265,1001265,1,6,20,2,1,1392026
1001266,1001266,2,13,4,2,1,3194568
1001267,1001267,2,13,15,3,0,908750
1001268,1001268,5,13,2,2,1,1207532
1001269,1001269,6,6,13,3,1,134732
1001270,1001270,2,13,6,3,0,122944
1001271,1001271,4,6,6,3,1,949418
1001272,1001272,1,13,20,2,0,1451777
1001273,1001273,3,13,2,3,1,1773658
1001274,1001274,4,13,7,2,1,3293478
1001275,1001275,5,13,17,3,1,141776
1001276,1001276,3,13,17,2,0,337409
1001277,1001277,1,6,0,3,0,127418
1001278,1001278,1,13,4,3,0,380799
1001279,1001279,3,13,1,1,0,1362801
1001280,1001280,0,13,10,3,0,300384
1001281,1001281,2,13,19,3,0,606067
1001282,1001282,5,13,1,3,1,93851
1001283,1001283,1,6,1,3,0,197347
1001284,1001284,4,13,16,1,1,2550856
1001285,1001285,3,13,4,1,1,5805379
1001286,1001286,3,13,17,1,0,251286
1001287,1001287,5,6,7,2,0,680206
1001288,1001288,3,6,19,3,0,606034
1001289,1001289,4,13,6,3,0,321532
1001290,1001290,3,13,0,3,0,248419
1001291,1001291,3,6,0,1,0,1220101
1001292,1001292,2,13,7,3,0,220203
1001293,1001293,2,13,5,3,0,277877
1001294,1001294,5,6,20,2,1,1054076
1001295,1001295,3,6,6,3,1,308233
1001296,1001296,0,13,0,3,0,284759
1001297,1001297,2,13,7,1,0,2564585
1001298,1001298,3,13,6,2,0,3328461
1001299,1001299,2,13,14,2,0,1564596
1001300,1001300,0,13,10,3,0,664613
1001301,1001301,2,6,2,3,1,1863744
1001302,1001302,1,13,4,3,0,464767
1001303,1001303,2,13,19,1,0,3163252
1001304,1001304,2,13,14,3,1,623700
1001305,1001305,4,13,20,2,1,236269
1001306,1001306,2,13,3,2,0,2740370
1001307,1001307,6,13,13,3,1,185557
1001309,1001309,2,13,14,3,0,162598
1001310,1001310,4,13,0,3,1,94677
1001311,1001311,1,13,10,3,0,1034576
1001312,1001312,2,13,14,2,1,855615
1001313,1001313,1,13,4,2,1,175294
1001314,1001314,1,6,4,3,0,803700
1001315,1001315,3,13,7,3,1,603190
1001316,1001316,5,13,2,3,0,131589
1001317,1001317,4,13,7,2,1,3960303
1001318,1001318,1,13,16,2,1,80505
1001319,1001319,2,6,3,3,1,134983
1001320,1001320,2,13,4,1,0,999365
1001321,1001321,2,6,14,3,1,780200
1001322,1001322,6,13,0,1,0,2028806
1001323,1001323,3,6,2,3,0,753376
1001324,1001324,3,13,16,2,0,610061
1001325,1001325,2,13,1,2,1,1746087
1001326,1001326,2,6,0,1,0,200245
1001327,1001327,0,13,10,2,0,351242
1001328,1001328,3,13,14,1,0,1115881
1001329,1001329,1,13,14,2,0,2180575
1001330,1001330,6,13,1,3,0,248014
1001331,1001331,4,13,0,3,1,784036
1001332,1001332,2,13,7,3,0,144052
1001333,1001333,2,13,17,1,0,3065866
1001334,1001334,5,13,7,3,1,376662
1001335,1001335,3,13,0,3,0,1262318
1001336,1001336,5,6,20,2,1,120810
1001337,1001337,6,13,17,3,1,332640
1001338,1001338,2,13,0,1,1,991662
1001339,1001339,3,13,18,3,0,893314
1001340,1001340,2,13,7,1,0,2653719
1001341,1001341,1,13,7,3,0,244581
1001342,1001342,3,13,0,3,0,415660
1001343,1001343,3,13,14,2,0,1621007
1001344,1001344,2,6,9,3,0,312979
1001345,1001345,2,6,2,3,1,835463
1001346,1001346,3,13,20,3,0,171720
1001347,1001347,1,6,1,3,0,753065
